playerId,matchId,date,opposition,venue,format,tournament,runs,balls,strikeRate,wickets,overs,economy
33085ffb,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,12,22,54.55,0,0.0,0.0
8fd1a8f5,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,4,4,100.0,0,0.0,0.0
3355b542,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,37,74,50.0,0,0.0,0.0
e798611a,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,5,0.0,0,0.0,0.0
2e8994e7,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,11,23,47.83,0,0.0,0.0
03806cf8,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,3,17.0,4.35
e62dd25d,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,11,12,91.67,0,0.0,0.0
0b60eb09,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,16,19,84.21,0,0.0,0.0
3fb19989,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,4,18.4,3.8
3d8feaf8,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,0,6.0,3.83
96a6a7ad,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,2,10.0,3.8
bd93fea4,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,1,12.0,3.0
372455c4,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,84,101,83.17,0,0.0,0.0
13bee186,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,4,0.0,0,0.0,0.0
9ffd1ac1,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,51,86,59.3,0,0.0,0.0
cfe70281,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,10,32,31.25,0,0.0,0.0
864c199e,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,27,60,45.0,0,0.0,0.0
dcce6f09,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,97,100,97.0,0,0.0,0.0
8fd1a8f5,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,1,12.4,4.03
03806cf8,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,4,5,80.0,0,0.0,0.0
e62dd25d,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,2,20.0,4.05
0b60eb09,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,3,18.2,3.05
3fb19989,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,5,0.0,0,0.0,0.0
3d8feaf8,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,8,0.0,0,0.0,0.0
96a6a7ad,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,2,0.0,0,0.0,0.0
a22fb7b5,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,23,53,43.4,0,0.0,0.0
bd93fea4,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,18,25,72.0,0,0.0,0.0
508a1ea7,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,63,148,42.57,0,0.0,0.0
30a45b23,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,4,0.0,0,0.0,0.0
331ea488,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,4,17,23.53,0,0.0,0.0
cfe70281,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,4,19.2,2.9
864c199e,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,0,5.0,1.8
33085ffb,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,127,316,40.19,0,0.0,0.0
3355b542,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,32,64,50.0,0,0.0,0.0
e798611a,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,1,7,14.29,0,0.0,0.0
2e8994e7,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,141,225,62.67,0,0.0,0.0
03806cf8,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,2,37.0,3.03
0b60eb09,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,41,34,120.59,0,0.0,0.0
3fb19989,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,1,31.0,3.9
3d8feaf8,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,2,26.0,3.15
96a6a7ad,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,0,34.0,4.44
bd93fea4,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,2,26.0,2.38
372455c4,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,64,100,64.0,0,0.0,0.0
13bee186,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,12,55,21.82,0,0.0,0.0
30a45b23,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,1,1.1,2.57
9ffd1ac1,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,8,18,44.44,0,0.0,0.0
cfe70281,1000851,2016-11-03,Australia,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,73,143,51.05,0,0.0,0.0
864c199e,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,1,12,8.33,0,0.0,0.0
dcce6f09,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,35,33,106.06,0,0.0,0.0
2e8994e7,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,1,17.0,3.06
03806cf8,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,29,71,40.85,0,0.0,0.0
e62dd25d,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,5,31.0,3.16
0b60eb09,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,1,40.1,2.56
3fb19989,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,13,24,54.17,0,0.0,0.0
3d8feaf8,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,26,52,50.0,0,0.0,0.0
96a6a7ad,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,8,22,36.36,0,0.0,0.0
a22fb7b5,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,60,153,39.22,0,0.0,0.0
bd93fea4,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,13,32,40.62,0,0.0,0.0
13bee186,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,0,2.0,8.0
508a1ea7,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,15,45,33.33,0,0.0,0.0
30a45b23,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,34,91,37.36,0,0.0,0.0
9ffd1ac1,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,1,7.0,5.29
331ea488,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,97,182,53.3,0,0.0,0.0
cfe70281,1000851,2016-11-03,South Africa,Western Australia Cricket Association Ground,Test,South Africa in Australia Test Series,0,0,0.0,1,22.0,2.5
864c199e,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,0,1,0.0,0,0.0,0.0
9b4935c8,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,3,12,25.0,0,0.0,0.0
dcce6f09,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,1,4,25.0,0,0.0,0.0
7a5f232a,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,1,8,12.5,0,0.0,0.0
f048bb41,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,10,22,45.45,0,0.0,0.0
03806cf8,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,8,7,114.29,0,0.0,0.0
e62dd25d,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,0,0,0.0,1,6.0,3.5
0b60eb09,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,0,0,0.0,0,4.0,0.5
a9da7784,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,0,0,0.0,3,12.4,3.24
3fb19989,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,4,6,66.67,0,0.0,0.0
96a6a7ad,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,2,7,28.57,0,0.0,0.0
a22fb7b5,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,3,25,12.0,0,0.0,0.0
30a45b23,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,48,80,60.0,0,0.0,0.0
331ea488,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,4,25,16.0,0,0.0,0.0
cfe70281,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,0,0,0.0,5,10.1,2.07
33085ffb,1000853,2016-11-12,Australia,Bellerive Oval,Test,South Africa in Australia Test Series,17,61,27.87,0,0.0,0.0
3355b542,1000853,2016-11-12,Australia,Bellerive Oval,Test,South Africa in Australia Test Series,7,25,28.0,0,0.0,0.0
e798611a,1000853,2016-11-12,Australia,Bellerive Oval,Test,South Africa in Australia Test Series,47,67,70.15,0,0.0,0.0
f048bb41,1000853,2016-11-12,Australia,Bellerive Oval,Test,South Africa in Australia Test Series,0,0,0.0,1,28.0,3.14
2e8994e7,1000853,2016-11-12,Australia,Bellerive Oval,Test,South Africa in Australia Test Series,1,4,25.0,0,0.0,0.0
03806cf8,1000853,2016-11-12,Australia,Bellerive Oval,Test,South Africa in Australia Test Series,0,0,0.0,6,30.5,2.95
e62dd25d,1000853,2016-11-12,Australia,Bellerive Oval,Test,South Africa in Australia Test Series,5,11,45.45,0,0.0,0.0
0b60eb09,1000853,2016-11-12,Australia,Bellerive Oval,Test,South Africa in Australia Test Series,1,5,20.0,0,0.0,0.0
a9da7784,1000853,2016-11-12,Australia,Bellerive Oval,Test,South Africa in Australia Test Series,3,9,33.33,0,0.0,0.0
3fb19989,1000853,2016-11-12,Australia,Bellerive Oval,Test,South Africa in Australia Test Series,0,0,0.0,3,24.0,3.42
96a6a7ad,1000853,2016-11-12,Australia,Bellerive Oval,Test,South Africa in Australia Test Series,0,0,0.0,0,17.0,3.53
372455c4,1000853,2016-11-12,Australia,Bellerive Oval,Test,South Africa in Australia Test Series,104,143,72.73,0,0.0,0.0
13bee186,1000853,2016-11-12,Australia,Bellerive Oval,Test,South Africa in Australia Test Series,23,49,46.94,0,0.0,0.0
30a45b23,1000853,2016-11-12,Australia,Bellerive Oval,Test,South Africa in Australia Test Series,0,0,0.0,0,1.0,5.0
9ffd1ac1,1000853,2016-11-12,Australia,Bellerive Oval,Test,South Africa in Australia Test Series,74,204,36.27,0,0.0,0.0
cfe70281,1000853,2016-11-12,Australia,Bellerive Oval,Test,South Africa in Australia Test Series,32,28,114.29,0,0.0,0.0
864c199e,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,2,17,11.76,0,0.0,0.0
9b4935c8,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,1,11,9.09,0,0.0,0.0
dcce6f09,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,45,78,57.69,0,0.0,0.0
7a5f232a,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,0,4,0.0,0,0.0,0.0
f048bb41,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,0,2,0.0,0,0.0,0.0
2e8994e7,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,0,0,0.0,0,1.0,8.0
03806cf8,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,6,14,42.86,0,0.0,0.0
e62dd25d,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,0,0,0.0,4,17.0,2.0
0b60eb09,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,0,0,0.0,0,3.0,3.33
a9da7784,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,0,0,0.0,6,23.1,3.32
3fb19989,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,0,13,0.0,0,0.0,0.0
96a6a7ad,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,4,4,100.0,0,0.0,0.0
a22fb7b5,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,6,16,37.5,0,0.0,0.0
30a45b23,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,31,82,37.8,0,0.0,0.0
331ea488,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,64,121,52.89,0,0.0,0.0
cfe70281,1000853,2016-11-12,South Africa,Bellerive Oval,Test,South Africa in Australia Test Series,0,0,0.0,0,16.0,2.0
33085ffb,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,5,17,29.41,0,0.0,0.0
3355b542,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,118,164,71.95,0,0.0,0.0
e798611a,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,5,11,45.45,0,0.0,0.0
bc773eeb,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,0,0,0.0,2,16.0,3.56
2e8994e7,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,5,11,45.45,0,0.0,0.0
03806cf8,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,0,0,0.0,4,22.0,3.09
e62dd25d,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,1,6,16.67,0,0.0,0.0
a9da7784,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,17,50,34.0,0,0.0,0.0
3fb19989,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,0,0,0.0,2,23.0,3.74
96a6a7ad,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,0,0,0.0,1,15.0,3.2
372455c4,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,24,33,72.73,0,0.0,0.0
13bee186,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,40,99,40.4,0,0.0,0.0
9ffd1ac1,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,8,34,23.53,0,0.0,0.0
a03bba42,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,18,23,78.26,0,0.0,0.0
cfe70281,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,4,9,44.44,0,0.0,0.0
33085ffb,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,0,0,0.0,0,2.0,5.5
dcce6f09,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,11,25,44.0,0,0.0,0.0
bc773eeb,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,6,17,35.29,0,0.0,0.0
2e8994e7,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,0,0,0.0,0,6.0,4.17
03806cf8,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,11,26,42.31,0,0.0,0.0
e62dd25d,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,0,0,0.0,3,25.1,3.34
a9da7784,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,0,0,0.0,3,29.0,1.83
3fb19989,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,53,91,58.24,0,0.0,0.0
afa7e784,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,4,6,66.67,0,0.0,0.0
218d4d78,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,10,46,21.74,0,0.0,0.0
44afbf2d,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,0,12,0.0,0,0.0,0.0
96a6a7ad,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,13,8,162.5,0,0.0,0.0
ada15e88,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,54,78,69.23,0,0.0,0.0
30a45b23,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,59,113,52.21,0,0.0,0.0
9ffd1ac1,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,0,0,0.0,0,1.0,1.0
a03bba42,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,0,0,0.0,1,29.0,3.59
331ea488,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,145,308,47.08,0,0.0,0.0
cfe70281,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,0,0,0.0,2,29.0,3.62
33085ffb,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,0,3,0.0,0,0.0,0.0
dcce6f09,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,0,0,0.0,0,1.0,5.0
3355b542,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,12,26,46.15,0,0.0,0.0
e798611a,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,45,80,56.25,0,0.0,0.0
bc773eeb,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,0,0,0.0,1,20.0,2.75
2e8994e7,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,26,70,37.14,0,0.0,0.0
03806cf8,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,0,0,0.0,2,20.0,2.05
e62dd25d,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,7,9,77.78,0,0.0,0.0
a9da7784,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,0,5,0.0,0,0.0,0.0
3fb19989,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,0,0,0.0,4,23.2,3.69
96a6a7ad,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,0,0,0.0,3,21.0,3.0
372455c4,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,5,16,31.25,0,0.0,0.0
13bee186,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,104,240,43.33,0,0.0,0.0
9ffd1ac1,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,21,31,67.74,0,0.0,0.0
a03bba42,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,0,1,0.0,0,0.0,0.0
cfe70281,1000855,2016-11-24,Australia,Adelaide Oval,Test,South Africa in Australia Test Series,17,34,50.0,0,0.0,0.0
dcce6f09,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,47,51,92.16,0,0.0,0.0
e62dd25d,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,0,0,0.0,0,9.0,3.11
a9da7784,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,0,0,0.0,1,10.0,2.9
218d4d78,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,34,137,24.82,0,0.0,0.0
ada15e88,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,1,4,25.0,0,0.0,0.0
30a45b23,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,40,52,76.92,0,0.0,0.0
a03bba42,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,0,0,0.0,1,14.5,3.3
331ea488,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,0,2,0.0,0,0.0,0.0
cfe70281,1000855,2016-11-24,South Africa,Adelaide Oval,Test,South Africa in Australia Test Series,0,0,0.0,0,7.0,3.0
211de69f,1000881,2016-12-15,Pakistan,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,0,0,0.0,0,8.0,4.38
dcce6f09,1000881,2016-12-15,Pakistan,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,32,70,45.71,0,0.0,0.0
bc773eeb,1000881,2016-12-15,Pakistan,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,19,43,44.19,0,0.0,0.0
03806cf8,1000881,2016-12-15,Pakistan,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,8,21,38.1,0,0.0,0.0
3fb19989,1000881,2016-12-15,Pakistan,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,10,7,142.86,0,0.0,0.0
afa7e784,1000881,2016-12-15,Pakistan,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,7,21,33.33,0,0.0,0.0
218d4d78,1000881,2016-12-15,Pakistan,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,71,125,56.8,0,0.0,0.0
e174dadd,1000881,2016-12-15,Pakistan,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,0,0,0.0,4,31.0,3.16
44afbf2d,1000881,2016-12-15,Pakistan,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,1,8,12.5,0,0.0,0.0
96a6a7ad,1000881,2016-12-15,Pakistan,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,29,24,120.83,0,0.0,0.0
ada15e88,1000881,2016-12-15,Pakistan,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,105,240,43.75,0,0.0,0.0
a63775d6,1000881,2016-12-15,Pakistan,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,0,0,0.0,0,22.0,3.41
30a45b23,1000881,2016-12-15,Pakistan,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,130,222,58.56,0,0.0,0.0
331ea488,1000881,2016-12-15,Pakistan,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,4,7,57.14,0,0.0,0.0
b3118300,1000881,2016-12-15,Pakistan,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,0,0,0.0,4,26.0,3.5
f2800ef3,1000881,2016-12-15,Pakistan,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,0,0,0.0,2,43.1,3.01
50250426,1000881,2016-12-15,Australia,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,2,4,50.0,0,0.0,0.0
211de69f,1000881,2016-12-15,Australia,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,5,10,50.0,0,0.0,0.0
8a75e999,1000881,2016-12-15,Australia,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,19,41,46.34,0,0.0,0.0
bc773eeb,1000881,2016-12-15,Australia,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,0,0,0.0,3,12.0,1.92
03806cf8,1000881,2016-12-15,Australia,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,0,0,0.0,3,14.0,1.71
3fb19989,1000881,2016-12-15,Australia,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,0,0,0.0,3,18.0,3.5
7eae4418,1000881,2016-12-15,Australia,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,4,20,20.0,0,0.0,0.0
e174dadd,1000881,2016-12-15,Australia,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,21,69,30.43,0,0.0,0.0
96a6a7ad,1000881,2016-12-15,Australia,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,0,0,0.0,0,11.0,2.91
a63775d6,1000881,2016-12-15,Australia,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,4,5,80.0,0,0.0,0.0
96a2336e,1000881,2016-12-15,Australia,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,22,100,22.0,0,0.0,0.0
2254ab79,1000881,2016-12-15,Australia,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,59,64,92.19,0,0.0,0.0
b3118300,1000881,2016-12-15,Australia,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,1,14,7.14,0,0.0,0.0
f2800ef3,1000881,2016-12-15,Australia,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,1,2,50.0,0,0.0,0.0
33cb3411,1000881,2016-12-15,Australia,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,0,1,0.0,0,0.0,0.0
211de69f,1000881,2016-12-15,Pakistan,"Brisbane Cricket Ground, Woolloongabba",Test,Pakistan in Australia Test Series,0,0,0.0,0,4.0,7.5
